symbol,side,is_reverse,pnl,hit_tp1,hit_tp2,avg_added,risk_pct,units,pnl_usd,entry_ts,exit_ts,hold,exit_type,month,period
NEARUSDT,LONG,False,-0.0022037295768292595,False,False,False,0.0018037295768292595,5.5441,-44155124005.4553,1648084500.0,1648084680.0,1,sl_before_tp1,2022-03,2022
NEARUSDT,SHORT,True,-0.007676103589444217,True,True,False,0.007242380625823005,1.3808,-38304845622.8067,1648085040.0,1648085580.0,3,reverse_trailing_after_tp1,2022-03,2022
NEARUSDT,LONG,False,-0.0021375724291090702,False,False,False,0.0017375724291090703,5.7552,-44460276311.1082,1648086300.0,1648086480.0,1,sl_before_tp1,2022-03,2022
SOLUSDT,LONG,False,-0.009555732986465398,False,False,True,0.0036725989156101407,2.7229,-94033962930.708,1648087380.0,1648087920.0,3,sl_before_tp1,2022-03,2022
SOLUSDT,LONG,False,-0.005124850256509742,False,False,False,0.0047248502565097415,2.1165,-39200117262.6352,1648087740.0,1648087920.0,1,sl_before_tp1,2022-03,2022
SOLUSDT,SHORT,True,0.006260906363905557,False,False,False,0.006660906363905557,1.5013,33970200885.0986,1648088280.0,1648089180.0,5,reverse_sl_before_tp1,2022-03,2022
SOLUSDT,SHORT,True,0.00779236121520021,False,False,False,0.00819236121520021,1.2206,34375911156.4487,1648088280.0,1648089360.0,6,reverse_sl_before_tp1,2022-03,2022
NEARUSDT,LONG,False,-0.011652814962674628,False,False,True,0.004658558376844804,2.1466,-90401064246.5857,1648097100.0,1648097460.0,2,sl_before_tp1,2022-03,2022
SOLUSDT,LONG,False,0.017056766192297217,True,False,False,0.007907534039079803,1.2646,77956056428.8296,1648118160.0,1648119600.0,8,trailing_after_tp1,2022-03,2022
SOLUSDT,LONG,False,-0.007625730100685903,False,False,True,0.0027649350183891826,3.6167,-99676030930.9074,1648127880.0,1648128240.0,2,sl_before_tp1,2022-03,2022
SOLUSDT,SHORT,True,0.006163069764217488,False,False,False,0.006563069764217488,1.5237,33937847835.212,1648128600.0,1648128780.0,1,reverse_sl_before_tp1,2022-03,2022
NEARUSDT,LONG,False,0.0824670714989428,True,True,True,0.004773928825061037,2.0947,624307953535.6849,1648132380.0,1648134540.0,12,trailing_after_tp1,2022-03,2022
NEARUSDT,LONG,False,-0.002869693953220316,False,False,False,0.002469693953220316,4.0491,-41993945398.8861,1648132560.0,1648132740.0,1,sl_before_tp1,2022-03,2022
SOLUSDT,LONG,False,0.01683620136612311,True,False,True,0.00888307149219567,1.1257,68497573813.2691,1648133280.0,1648134360.0,6,trailing_after_tp1,2022-03,2022
SOLUSDT,LONG,False,0.011060292709247573,True,False,False,0.0036241182772709032,2.7593,110295677507.5437,1648134720.0,1648135260.0,3,trailing_after_tp1,2022-03,2022
SOLUSDT,LONG,False,-0.004406075424662142,False,False,False,0.004006075424662142,2.4962,-39749076272.3277,1648134900.0,1648135080.0,1,sl_before_tp1,2022-03,2022
SOLUSDT,LONG,False,-0.005835175063139127,False,False,True,0.0019226310461676575,5.2012,-109686246265.7236,1648139940.0,1648140300.0,2,sl_before_tp1,2022-03,2022
SOLUSDT,SHORT,True,0.001158764820078872,True,False,False,0.00411733795485,2.4288,10171219363.8504,1648140660.0,1648142100.0,8,reverse_trailing_after_tp1,2022-03,2022
NEARUSDT,LONG,False,-0.011825167661496938,False,False,True,0.004739578364784546,2.1099,-90169951009.2129,1648146600.0,1648147140.0,3,sl_before_tp1,2022-03,2022
NEARUSDT,LONG,False,-0.007159189571932216,False,False,True,0.002545487863798478,3.9285,-101645244934.728,1648148040.0,1648148400.0,2,sl_before_tp1,2022-03,2022
NEARUSDT,LONG,False,-0.0027114378660617502,False,False,False,0.00231143786606175,4.3263,-42394709939.0782,1648171080.0,1648171260.0,1,sl_before_tp1,2022-03,2022
SOLUSDT,LONG,False,-0.029989471192130548,False,False,True,0.01326726360291289,0.7537,-81692405574.757,1648174320.0,1648176300.0,11,sl_before_tp1,2022-03,2022
SOLUSDT,LONG,False,-0.011186071785886823,False,False,True,0.00443914067960012,2.2527,-91069495084.0577,1648175400.0,1648175940.0,3,sl_before_tp1,2022-03,2022
SOLUSDT,LONG,False,-0.0030148910923530085,False,False,False,0.0026148910923530083,3.8243,-41668921315.8743,1648175940.0,1648176120.0,1,sl_before_tp1,2022-03,2022
SOLUSDT,SHORT,True,0.0020230872251932744,True,False,False,0.006147064424991848,1.6268,11894359973.3653,1648176300.0,1648178460.0,12,reverse_trailing_after_tp1,2022-03,2022
SOLUSDT,SHORT,True,0.0013970500857006713,True,False,False,0.00788389352061014,1.2684,6404208478.6468,1648176480.0,1648178460.0,11,reverse_trailing_after_tp1,2022-03,2022
NEARUSDT,LONG,False,-0.004777462891673738,False,False,False,0.004377462891673738,2.2844,-39442922316.6142,1648265220.0,1648265400.0,1,sl_before_tp1,2022-03,2022
NEARUSDT,LONG,False,-0.0035455305473869954,False,False,False,0.0031455305473869952,3.1791,-40736298036.3051,1648284120.0,1648284300.0,1,sl_before_tp1,2022-03,2022
NEARUSDT,SHORT,True,0.00707724855805363,False,False,False,0.00747724855805363,1.3374,34207147945.141,1648284660.0,1648285740.0,6,reverse_sl_before_tp1,2022-03,2022
NEARUSDT,LONG,False,-0.009392940598999361,False,False,True,0.003596048594516316,2.7808,-94399622815.7381,1648302480.0,1648303380.0,5,sl_before_tp1,2022-03,2022
NEARUSDT,LONG,False,-0.007695611671663487,False,False,True,0.0027978040409591515,3.5742,-99407713948.0525,1648347300.0,1648347840.0,3,sl_before_tp1,2022-03,2022
NEARUSDT,LONG,False,-0.0027104389834066793,False,False,False,0.002310438983406679,4.3282,-42397413847.4534,1648430280.0,1648430460.0,1,sl_before_tp1,2022-03,2022
NEARUSDT,SHORT,True,-0.0008702638934956824,True,False,False,0.004564398705677874,2.1909,-6890672779.5022,1648430820.0,1648431720.0,5,reverse_trailing_after_tp1,2022-03,2022
NEARUSDT,LONG,False,0.010348520474367028,True,False,False,0.0028212087108463887,3.5446,132567565889.9474,1648479960.0,1648481040.0,6,trailing_after_tp1,2022-03,2022
SOLUSDT,LONG,False,-0.007832775886067369,False,False,True,0.0028623187291378057,3.4937,-98899009774.6594,1648494720.0,1648496340.0,9,sl_before_tp1,2022-03,2022
SOLUSDT,LONG,False,0.0033377750122614135,True,False,False,0.002353782917745122,4.2485,51248940027.436,1648555740.0,1648556100.0,2,trailing_after_tp1,2022-03,2022
NEARUSDT,LONG,False,0.04849771864005063,True,False,True,0.0062269058951695865,1.6059,281477212947.8078,1648557180.0,1648557900.0,4,trailing_after_tp1,2022-03,2022
NEARUSDT,LONG,False,-0.00486258992764282,False,False,False,0.00446258992764282,2.2409,-39379926416.7089,1648563120.0,1648563300.0,1,sl_before_tp1,2022-03,2022
NEARUSDT,LONG,False,-0.0088165837873142,False,False,False,0.0084165837873142,1.1881,-37858092058.6531,1648571400.0,1648571580.0,1,sl_before_tp1,2022-03,2022
NEARUSDT,LONG,False,-0.011909122456905884,False,False,True,0.004779043331195719,2.0925,-90060225019.9786,1648607400.0,1648608120.0,4,sl_before_tp1,2022-03,2022
NEARUSDT,LONG,False,0.005135080249747823,True,True,False,0.006263394322529298,1.5966,29630004384.8971,1648617840.0,1648618380.0,3,trailing_after_tp1,2022-03,2022
NEARUSDT,LONG,False,0.01279846078391083,True,False,False,0.0032042883713210685,3.1208,144351194958.652,1648626300.0,1648626840.0,3,trailing_after_tp1,2022-03,2022
NEARUSDT,LONG,False,-0.003495490227792524,False,False,False,0.0030954902277925238,3.2305,-40810591559.9149,1648641420.0,1648641600.0,1,sl_before_tp1,2022-03,2022
NEARUSDT,SHORT,True,0.0025045456006604723,True,False,False,0.007221846674449421,1.3847,12533573570.2744,1648641960.0,1648642500.0,3,reverse_trailing_after_tp1,2022-03,2022
SOLUSDT,LONG,False,-0.016212059789226053,False,False,True,0.006801116239531084,1.4703,-86149395461.1598,1648650060.0,1648650960.0,5,sl_before_tp1,2022-03,2022
NEARUSDT,LONG,False,-0.005456133551527049,True,False,True,0.005117025724556387,1.9543,-38535555770.3067,1648657260.0,1648657620.0,2,trailing_after_tp1,2022-03,2022
NEARUSDT,LONG,False,-0.0068503449539984804,False,False,True,0.002400208346530868,4.1663,-103147269204.4656,1648659780.0,1648660680.0,5,sl_before_tp1,2022-03,2022
SOLUSDT,LONG,False,-0.008653777245439047,False,False,True,0.003248447606431097,3.0784,-96277339468.9781,1648667520.0,1648667880.0,2,sl_before_tp1,2022-03,2022
SOLUSDT,SHORT,True,0.0006916617531214446,True,False,False,0.004399501235108282,2.273,5681781811.5505,1648668240.0,1648669320.0,6,reverse_trailing_after_tp1,2022-03,2022
SOLUSDT,LONG,False,-0.010009714701556208,False,False,True,0.0038860667174985537,2.5733,-93090568361.7255,1648673460.0,1648674000.0,3,sl_before_tp1,2022-03,2022
SOLUSDT,SHORT,True,0.004446510080593865,True,False,False,0.007208962648143132,1.3872,22291574307.8893,1648674360.0,1648677420.0,17,reverse_trailing_after_tp1,2022-03,2022
SOLUSDT,LONG,False,-0.009265506083940275,False,False,True,0.0035361234773228795,2.828,-94696942902.2031,1648694880.0,1648695780.0,5,sl_before_tp1,2022-03,2022
SOLUSDT,LONG,False,0.014329177663845446,True,False,True,0.0036599754031766325,2.7323,141493775701.5094,1648725480.0,1648726380.0,5,trailing_after_tp1,2022-03,2022
SOLUSDT,LONG,False,-0.008848742570608008,False,False,True,0.0033401360576422417,2.9939,-95744015524.4807,1648725840.0,1648726560.0,4,sl_before_tp1,2022-03,2022
SOLUSDT,LONG,False,-0.014657273149429346,False,False,True,0.00607061935923741,1.6473,-87259840299.4275,1648727280.0,1648728900.0,9,sl_before_tp1,2022-03,2022
SOLUSDT,SHORT,True,0.008862523043191095,False,False,False,0.009262523043191095,1.0796,34579786773.2647,1648729260.0,1648729980.0,4,reverse_sl_before_tp1,2022-03,2022
SOLUSDT,LONG,False,0.005942638351063099,True,False,False,0.002778574547782346,3.599,77295014538.0262,1648729980.0,1648730520.0,3,trailing_after_tp1,2022-03,2022
NEARUSDT,SHORT,False,0.02144639404701243,True,True,False,0.0014749581025524686,6.7799,525495295439.7771,1648749240.0,1648750860.0,9,trailing_after_tp1,2022-03,2022
SOLUSDT,LONG,False,-0.003031137959627239,False,False,False,0.0026311379596272388,3.8006,-78451157061.0889,1648772820.0,1648773000.0,1,sl_before_tp1,2022-04,2022
SOLUSDT,LONG,False,-0.008617514015141936,False,False,True,0.0032313934267141687,3.0946,-181605681564.2393,1648774080.0,1648774800.0,4,sl_before_tp1,2022-04,2022
SOLUSDT,LONG,False,-0.0029483179320198777,False,False,False,0.0025483179320198775,3.9242,-78787618580.5889,1648774800.0,1648774980.0,1,sl_before_tp1,2022-04,2022
SOLUSDT,SHORT,True,-0.0064707511524248595,True,False,False,0.006112608793790738,1.636,-72088396708.3239,1648775160.0,1648778220.0,17,reverse_trailing_after_tp1,2022-04,2022
NEARUSDT,SHORT,False,-0.004947714427556616,False,False,True,0.001504535759501915,6.6466,-223943974045.0317,1648786500.0,1648787040.0,3,sl_before_tp1,2022-04,2022
NEARUSDT,LONG,True,0.004592119615665007,False,False,False,0.004992119615665007,2.0032,62641980406.0233,1648787400.0,1648788660.0,7,reverse_sl_before_tp1,2022-04,2022
SOLUSDT,LONG,False,0.006789097530876032,True,False,False,0.004284981288506504,2.3337,107894768638.0389,1648804140.0,1648804500.0,2,trailing_after_tp1,2022-04,2022
SOLUSDT,LONG,False,-0.003709364512988882,False,False,False,0.003309364512988882,3.0217,-76329457802.5002,1648809360.0,1648809540.0,1,sl_before_tp1,2022-04,2022
NEARUSDT,SHORT,False,-0.004437980470825281,False,False,False,0.004037980470825281,2.4765,-74844250347.5443,1648818000.0,1648818180.0,1,sl_before_tp1,2022-04,2022
SOLUSDT,LONG,False,-0.0062742270997062045,False,False,False,0.005874227099706204,1.7024,-72735557493.4797,1648822680.0,1648822860.0,1,sl_before_tp1,2022-04,2022
SOLUSDT,LONG,False,0.04978814722872074,True,False,True,0.009162642885962278,1.0914,370034719689.1912,1648823400.0,1648825920.0,14,trailing_after_tp1,2022-04,2022
SOLUSDT,LONG,False,-0.004347465733219978,False,False,False,0.003947465733219978,2.5333,-74998930280.5703,1648827900.0,1648828080.0,1,sl_before_tp1,2022-04,2022
SOLUSDT,SHORT,True,0.003426115562899749,True,False,False,0.004919047772465139,2.0329,47430558383.5366,1648828440.0,1648829160.0,4,reverse_trailing_after_tp1,2022-04,2022
SOLUSDT,LONG,False,0.006740312117518888,True,False,False,0.008024077848715944,1.2462,57203439701.4827,1648829520.0,1648829880.0,2,trailing_after_tp1,2022-04,2022
SOLUSDT,LONG,False,0.010357438058231097,True,False,True,0.00531804776589723,1.8804,132628659791.7032,1648834740.0,1648836180.0,8,trailing_after_tp1,2022-04,2022
SOLUSDT,LONG,False,-0.0032341653300285928,False,False,False,0.0028341653300285926,3.5284,-77709534300.5731,1648835280.0,1648835460.0,1,sl_before_tp1,2022-04,2022
NEARUSDT,LONG,False,0.021371789156558806,True,False,True,0.00753603124554665,1.327,193123649921.6817,1648837080.0,1648838520.0,8,trailing_after_tp1,2022-04,2022
NEARUSDT,LONG,False,-0.012265592877312832,False,False,True,0.0049466055988341365,2.0216,-168856790717.5916,1648838340.0,1648838880.0,3,sl_before_tp1,2022-04,2022
SOLUSDT,LONG,False,0.0034988690518996494,True,False,False,0.0034729047315413325,2.8794,68607578182.3687,1648839240.0,1648839780.0,3,trailing_after_tp1,2022-04,2022
SOLUSDT,LONG,False,-0.009418441599025268,False,False,True,0.003608040117514815,2.7716,-177764469690.1809,1648839960.0,1648840680.0,4,sl_before_tp1,2022-04,2022
NEARUSDT,LONG,False,-0.011309571484424684,False,False,True,0.004497199752075291,2.2236,-171254204243.5763,1648841040.0,1648841580.0,3,sl_before_tp1,2022-04,2022
SOLUSDT,LONG,False,0.0235653546229504,True,False,True,0.003744641366323242,2.6705,428549526154.9648,1648863720.0,1648864620.0,5,trailing_after_tp1,2022-04,2022
NEARUSDT,LONG,False,-0.00424772828736361,False,False,False,0.0038477282873636107,2.5989,-75177798316.8066,1648911420.0,1648911600.0,1,sl_before_tp1,2022-04,2022
NEARUSDT,SHORT,True,0.001936063128275569,True,False,False,0.010964268159712373,0.9121,12024779887.9379,1648911960.0,1648912680.0,4,reverse_trailing_after_tp1,2022-04,2022
SOLUSDT,LONG,False,-0.004862126092800009,False,False,False,0.004462126092800008,2.2411,-74203031620.9995,1648922400.0,1648922760.0,2,sl_before_tp1,2022-04,2022
NEARUSDT,LONG,False,-0.005709299256918352,False,False,False,0.005309299256918352,1.8835,-73228961082.0526,1648960740.0,1648960920.0,1,sl_before_tp1,2022-04,2022
SOLUSDT,LONG,False,0.010630713134284483,True,False,True,0.005455112707099434,1.8331,132707644685.5317,1648965420.0,1648965780.0,2,trailing_after_tp1,2022-04,2022
NEARUSDT,LONG,False,0.013382158905920118,True,False,False,0.006267105999369547,1.5956,145410715869.6623,1648971000.0,1648971900.0,5,trailing_after_tp1,2022-04,2022
NEARUSDT,LONG,False,0.016319252342508195,True,True,False,0.00327679622000291,3.0518,339147089296.7148,1648978200.0,1648979280.0,6,trailing_after_tp1,2022-04,2022
SOLUSDT,LONG,False,0.0027068465964557964,True,False,False,0.00398282985326088,2.5108,46281684815.6432,1648985760.0,1648986300.0,3,trailing_after_tp1,2022-04,2022
NEARUSDT,LONG,False,-0.002995526165378405,False,False,False,0.002595526165378405,3.8528,-78593200796.7509,1648991160.0,1648991340.0,1,sl_before_tp1,2022-04,2022
NEARUSDT,SHORT,True,0.0027004347303457494,True,False,False,0.004283078304403979,2.3348,42935343387.6592,1648991700.0,1648992240.0,3,reverse_trailing_after_tp1,2022-04,2022
NEARUSDT,LONG,False,-0.013512638455486795,False,False,True,0.005532724749680151,1.8074,-166317658549.4611,1648996020.0,1648996380.0,2,sl_before_tp1,2022-04,2022
NEARUSDT,LONG,False,-0.0025055714495837936,False,False,False,0.0021055714495837935,4.7493,-81035269113.1481,1649009340.0,1649009520.0,1,sl_before_tp1,2022-04,2022
NEARUSDT,SHORT,True,0.005261230168100942,False,False,False,0.005661230168100942,1.7664,63286890753.8823,1649009880.0,1649010780.0,5,reverse_sl_before_tp1,2022-04,2022
NEARUSDT,LONG,False,-0.00498756093812453,False,False,False,0.0045875609381245295,2.1798,-74036118001.3187,1649013660.0,1649014200.0,3,sl_before_tp1,2022-04,2022
NEARUSDT,SHORT,True,-0.0030502782919672113,False,False,False,0.006839208884235921,1.4622,-30371823398.0818,1649014560.0,1649018160.0,20,reverse_timeout_before_tp1_negative_or_flat,2022-04,2022
SOLUSDT,LONG,False,-0.0028346435884255504,False,False,False,0.0024346435884255503,4.1074,-79286699208.94,1649030400.0,1649030580.0,1,sl_before_tp1,2022-04,2022
NEARUSDT,LONG,False,0.025467447411760602,True,False,False,0.012165471516441217,0.822,142558705133.0849,1649034540.0,1649035260.0,4,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,0.026550894475014904,True,False,False,0.003006151855860469,3.3265,601458285015.2908,1649084220.0,1649085120.0,5,trailing_after_tp1,2022-04,2022
NEARUSDT,LONG,False,0.01951147041462541,True,False,False,0.0057340725473256585,1.744,231720302396.5653,1649095560.0,1649096100.0,3,trailing_after_tp1,2022-04,2022
NEARUSDT,LONG,False,0.022320405149208307,True,False,False,0.011206174014374126,0.8924,135638188670.3543,1649101860.0,1649102400.0,3,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,0.006012158435888225,True,True,False,0.002534021200758612,3.9463,161568778999.5624,1649102220.0,1649102760.0,3,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,0.015984762648722048,True,False,True,0.00217676817691341,4.594,500070554055.181,1649106540.0,1649106900.0,2,trailing_after_tp1,2022-04,2022
NEARUSDT,LONG,False,0.01436295571493715,True,False,False,0.005829653980349289,1.7154,167779275099.2455,1649107260.0,1649107620.0,2,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,-0.0016943879809275583,False,False,False,0.0012943879809275583,7.7257,-89142674667.8542,1649113920.0,1649114100.0,1,sl_before_tp1,2022-04,2022
NEARUSDT,LONG,False,-0.007236902563169668,False,False,False,0.006836902563169668,1.4627,-72082626865.4829,1649115000.0,1649115180.0,1,sl_before_tp1,2022-04,2022
NEARUSDT,SHORT,True,0.004784023179486502,True,False,False,0.013505046433343245,0.7405,24123174792.6736,1649115540.0,1649116800.0,7,reverse_trailing_after_tp1,2022-04,2022
NEARUSDT,LONG,False,-0.008331192904988516,False,False,False,0.007931192904988517,1.2608,-71532919034.2201,1649117160.0,1649117340.0,1,sl_before_tp1,2022-04,2022
NEARUSDT,LONG,False,0.041966557515522286,True,False,False,0.005838327127237501,1.7128,489499430341.4797,1649119320.0,1649120040.0,4,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,0.0026493796086804553,True,False,False,0.001767921780049095,5.6564,102051269912.5102,1649172960.0,1649173320.0,2,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,-0.004285528613398662,False,False,False,0.0038855286133986622,2.5737,-75108927013.8123,1649178720.0,1649178900.0,1,sl_before_tp1,2022-04,2022
SOLUSDT,SHORT,False,0.010188818282247093,True,False,True,0.006132797464957909,1.6306,113136428414.2168,1649183580.0,1649184300.0,4,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,0.011378397489482588,True,False,False,0.002584543716376785,3.8692,299801974594.8354,1649202300.0,1649202660.0,2,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,-0.005726783995012481,False,False,False,0.005326783995012481,1.8773,-73212120616.1732,1649207700.0,1649207880.0,1,sl_before_tp1,2022-04,2022
NEARUSDT,SHORT,False,0.03964262971018778,True,False,False,0.006563516822073985,1.5236,411304180200.0208,1649208060.0,1649210580.0,14,trailing_after_tp1,2022-04,2022
SOLUSDT,LONG,True,0.0012827968104184005,True,False,False,0.00932317687432787,1.0726,9369819356.835,1649208240.0,1649212200.0,22,reverse_trailing_after_tp1,2022-04,2022
NEARUSDT,LONG,False,0.01985686722124522,True,False,True,0.006195762346781096,1.614,218249496744.8505,1649226600.0,1649227320.0,4,trailing_after_tp1,2022-04,2022
NEARUSDT,SHORT,False,0.001962687002846104,True,False,False,0.007570923270822592,1.3208,17653851616.6928,1649232540.0,1649232900.0,2,trailing_after_tp1,2022-04,2022
NEARUSDT,SHORT,False,0.014028600246866427,True,False,False,0.006186300189938398,1.6165,154426070216.67,1649239380.0,1649239740.0,2,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,0.017056682854438166,True,True,False,0.005524605278182988,1.8101,210247379058.921,1649242620.0,1649243880.0,7,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,-0.005113230578051627,False,False,False,0.004713230578051627,2.1217,-73877801166.1729,1649245320.0,1649245500.0,1,sl_before_tp1,2022-04,2022
SOLUSDT,SHORT,False,-0.009840849353362203,False,False,True,0.003808249765169118,2.6259,-175972348358.0209,1649255040.0,1649255400.0,2,sl_before_tp1,2022-04,2022
NEARUSDT,SHORT,False,0.09424119574194134,True,False,True,0.004794509720647718,2.0857,1338547707378.1396,1649260440.0,1649262600.0,12,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,-0.01744910133001601,False,False,True,0.007393418105943994,1.3526,-160718203088.5356,1649262420.0,1649262780.0,2,sl_before_tp1,2022-04,2022
NEARUSDT,SHORT,False,-0.020254198351847406,False,False,True,0.008716211183445075,1.1473,-158243028069.0881,1649263680.0,1649264040.0,2,sl_before_tp1,2022-04,2022
SOLUSDT,SHORT,False,-0.014339093283620236,False,False,True,0.005927451412980314,1.6871,-164736925893.0639,1649266380.0,1649266740.0,2,sl_before_tp1,2022-04,2022
SOLUSDT,SHORT,False,-0.004601025243804668,False,False,False,0.004201025243804668,2.3804,-74582441308.5806,1649266740.0,1649266920.0,1,sl_before_tp1,2022-04,2022
SOLUSDT,LONG,True,0.0018872910525578517,True,False,False,0.013976837358192886,0.7155,9195328304.1877,1649267280.0,1649267820.0,3,reverse_trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,-0.004591663261656137,False,False,False,0.004191663261656137,2.3857,-74596923136.8368,1649271060.0,1649271240.0,1,sl_before_tp1,2022-04,2022
SOLUSDT,LONG,True,0.011411738228544722,False,False,False,0.011811738228544722,0.8466,65792328566.5315,1649271600.0,1649272860.0,7,reverse_sl_before_tp1,2022-04,2022
SOLUSDT,SHORT,False,-0.005284156845644175,False,False,False,0.004884156845644175,2.0474,-73675546857.5415,1649275380.0,1649275560.0,1,sl_before_tp1,2022-04,2022
SOLUSDT,SHORT,False,-0.0015748678502932327,False,False,False,0.0011748678502932328,8.5116,-91283517717.6721,1649280060.0,1649280240.0,1,sl_before_tp1,2022-04,2022
SOLUSDT,SHORT,False,0.03118185059923381,True,True,False,0.002270588490050034,4.4041,935191874033.77,1649287800.0,1649289240.0,8,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,-0.007073984244186422,False,False,False,0.006673984244186422,1.4984,-72179884256.2823,1649290140.0,1649290320.0,1,sl_before_tp1,2022-04,2022
SOLUSDT,SHORT,False,-0.00295799175624921,False,False,False,0.00255799175624921,3.9093,-78747194262.48,1649291220.0,1649291400.0,1,sl_before_tp1,2022-04,2022
NEARUSDT,SHORT,False,0.029446014752141543,True,False,True,0.009231983452974345,1.0832,217204479728.9097,1649321460.0,1649323080.0,9,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,-0.01234156029538919,False,False,True,0.004986212416673225,2.0055,-168553029848.9883,1649324880.0,1649325420.0,3,sl_before_tp1,2022-04,2022
NEARUSDT,SHORT,False,-0.00914805270943197,False,False,True,0.003481980705286082,2.8719,-178912040223.2558,1649332080.0,1649332800.0,4,sl_before_tp1,2022-04,2022
NEARUSDT,LONG,True,0.005145398592372918,False,False,False,0.005545398592372918,1.8033,63186387378.956,1649333160.0,1649334420.0,7,reverse_sl_before_tp1,2022-04,2022
NEARUSDT,SHORT,False,0.037256251909696975,True,False,True,0.007085886774052987,1.4113,358048800543.7808,1649333700.0,1649334960.0,7,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,-0.003433270840706928,False,False,False,0.003033270840706928,3.2968,-77078658061.8311,1649336400.0,1649336580.0,1,sl_before_tp1,2022-04,2022
NEARUSDT,SHORT,False,0.00532963470530734,True,False,False,0.003451578296522881,2.8972,105151866022.2534,1649336760.0,1649337300.0,3,trailing_after_tp1,2022-04,2022
NEARUSDT,SHORT,False,-0.003729681940608471,False,False,False,0.003329681940608471,3.0033,-76279232955.0182,1649343600.0,1649343780.0,1,sl_before_tp1,2022-04,2022
NEARUSDT,SHORT,False,0.040796804535666836,True,True,True,0.003722367263158254,2.6865,746352853919.5492,1649343960.0,1649344680.0,4,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,0.05708779795488741,True,False,True,0.009719427506644866,1.0289,399981474084.098,1649344320.0,1649345760.0,8,trailing_after_tp1,2022-04,2022
NEARUSDT,SHORT,False,0.01543563684114501,True,False,False,0.009042336294197564,1.1059,116246843073.3376,1649347560.0,1649347920.0,2,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,-0.013613094594797247,False,False,True,0.005585329589208157,1.7904,-165976012519.8649,1649353320.0,1649354040.0,4,sl_before_tp1,2022-04,2022
SOLUSDT,SHORT,False,-0.016774395505816678,False,False,True,0.007075326843906688,1.4134,-161449848532.2744,1649353680.0,1649354040.0,2,sl_before_tp1,2022-04,2022
SOLUSDT,LONG,True,-0.0020440268004804684,True,False,False,0.006633439540213235,1.5075,-20983845541.044,1649354400.0,1649355840.0,8,reverse_trailing_after_tp1,2022-04,2022
SOLUSDT,LONG,True,-0.0021303282510590268,True,False,False,0.008267617047906442,1.2095,-17547022978.7909,1649354400.0,1649355840.0,8,reverse_trailing_after_tp1,2022-04,2022
NEARUSDT,LONG,False,0.007426766366778748,True,False,False,0.002540379463187893,3.9364,199084953932.4359,1649381220.0,1649382120.0,5,trailing_after_tp1,2022-04,2022
NEARUSDT,LONG,False,-0.0021121753356223485,False,False,False,0.0017121753356223483,5.8405,-84007681806.7155,1649384820.0,1649385000.0,1,sl_before_tp1,2022-04,2022
NEARUSDT,LONG,False,0.005527114326169199,True,False,False,0.006668848187378032,1.4995,56439724739.6792,1649397780.0,1649398140.0,2,trailing_after_tp1,2022-04,2022
NEARUSDT,LONG,False,-0.017817864148057173,False,False,True,0.007555414930058344,1.3236,-160595951741.3926,1649407680.0,1649408040.0,2,sl_before_tp1,2022-04,2022
NEARUSDT,SHORT,True,0.011405465071193955,False,False,False,0.011805465071193955,0.8471,65791103142.1174,1649408400.0,1649408580.0,1,reverse_sl_before_tp1,2022-04,2022
SOLUSDT,SHORT,False,0.012468586080152706,True,True,False,0.003450459380244025,2.8982,246080703072.5824,1649412180.0,1649412900.0,4,trailing_after_tp1,2022-04,2022
NEARUSDT,LONG,False,0.012454508816171942,True,False,False,0.001320133366968763,7.575,642459960093.7236,1649417040.0,1649417760.0,4,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,0.009749274792919154,True,False,False,0.0023102523005127575,4.3285,287375784851.4624,1649418300.0,1649419200.0,5,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,0.02863113037329136,True,False,True,0.007691548740380149,1.3001,253490663575.2251,1649420280.0,1649422620.0,13,trailing_after_tp1,2022-04,2022
SOLUSDT,SHORT,False,0.0048323616540954665,True,False,False,0.006340424089026564,1.5772,51901318681.18,1649422980.0,1649423520.0,3,trailing_after_tp1,2022-04,2022
NEARUSDT,LONG,False,-0.019552058843309544,False,False,True,0.008369830832615074,1.1948,-159079085421.6606,1649426580.0,1649427300.0,4,sl_before_tp1,2022-04,2022
