trade,entry_ts,equity_before,pnl_usd,equity_after
5817,1644705180.0,2224167880108.17,11223552537.38,2235391432645.55
5818,1644769980.0,2235391432645.55,73483990872.78,2308875423518.34
5819,1644782220.0,2308875423518.34,-17515068085.25,2291360355433.09
5820,1644782760.0,2291360355433.09,-9207506505.2,2282152848927.89
5821,1644803640.0,2282152848927.89,-15097922420.61,2267054926507.28
5822,1644808500.0,2267054926507.28,-14794196055.17,2252260730452.11
5823,1644868980.0,2252260730452.11,16569081988.9,2268829812441.01
5824,1644913980.0,2268829812441.01,28699686477.49,2297529498918.5
5825,1644916680.0,2297529498918.5,-35585256315.44,2261944242603.07
5826,1645082460.0,2261944242603.07,34852458195.84,2296796700798.91
5827,1645084620.0,2296796700798.91,-13980970374.06,2282815730424.85
5828,1645109100.0,2282815730424.85,67245087786.58,2350060818211.44
5829,1645110720.0,2350060818211.44,62156465404.18,2412217283615.61
5830,1645129620.0,2412217283615.61,5613347031.27,2417830630646.88
5831,1645131960.0,2417830630646.88,15673433366.3,2433504064013.18
5832,1645132140.0,2433504064013.18,14556080465.05,2448060144478.23
5833,1645134120.0,2448060144478.23,-34388064949.2,2413672079529.03
5834,1645135920.0,2413672079529.03,53572617804.4,2467244697333.43
5835,1645190640.0,2467244697333.43,-31451515623.83,2435793181709.6
5836,1645203060.0,2435793181709.6,7652127595.97,2443445309305.58
5837,1645203060.0,2443445309305.58,10623957376.02,2454069266681.59
5838,1645207020.0,2454069266681.59,68488712025.35,2522557978706.94
5839,1645208280.0,2522557978706.94,-13631084947.32,2508926893759.63
5840,1645209720.0,2508926893759.63,-32582379841.36,2476344513918.27
5841,1645274160.0,2476344513918.27,20929282386.78,2497273796305.04
5842,1645344900.0,2497273796305.04,31006497490.77,2528280293795.81
5843,1645353540.0,2528280293795.81,72517089091.57,2600797382887.38
5844,1645355340.0,2600797382887.38,-16417045157.18,2584380337730.2
5845,1645362180.0,2584380337730.2,-13568651964.66,2570811685765.54
5846,1645362540.0,2570811685765.54,-15038358628.87,2555773327136.67
5847,1645362720.0,2555773327136.67,11537322849.16,2567310649985.84
5848,1645363080.0,2567310649985.84,8438827414.36,2575749477400.2
5849,1645366140.0,2575749477400.2,28008196933.54,2603757674333.73
5850,1645367400.0,2603757674333.73,-32039571138.37,2571718103195.36
5851,1645367580.0,2571718103195.36,-15998594268.74,2555719508926.62
5852,1645369560.0,2555719508926.62,-2872200358.72,2552847308567.9
5853,1645447680.0,2552847308567.9,8937316814.18,2561784625382.08
5854,1645453980.0,2561784625382.08,-29263039806.47,2532521585575.61
5855,1645460100.0,2532521585575.61,-32423701948.97,2500097883626.64
5856,1645462800.0,2500097883626.64,155513043446.87,2655610927073.51
5857,1645473780.0,2655610927073.51,-13643207787.94,2641967719285.57
5858,1645483860.0,2641967719285.57,-16551573646.25,2625416145639.32
5859,1645484760.0,2625416145639.32,128004273076.28,2753420418715.6
5860,1645488540.0,2753420418715.6,-29188529636.62,2724231889078.98
5861,1645493040.0,2724231889078.98,-29805054341.59,2694426834737.39
5862,1645494120.0,2694426834737.39,12318658555.45,2706745493292.84
5863,1645496640.0,2706745493292.84,-30449730025.44,2676295763267.4
5864,1645498260.0,2676295763267.4,11955324609.48,2688251087876.88
5865,1645500960.0,2688251087876.88,-32992236313.67,2655258851563.2
5866,1645503840.0,2655258851563.2,-14217431827.78,2641041419735.42
5867,1645504740.0,2641041419735.42,-42154105538.7,2598887314196.72
5868,1645516800.0,2598887314196.72,-30528399111.29,2568358915085.43
5869,1645517700.0,2568358915085.43,1193532965.5,2569552448050.92
5870,1645523460.0,2569552448050.92,9820196145.12,2579372644196.04
5871,1645524180.0,2579372644196.04,-13814854443.71,2565557789752.33
5872,1645531200.0,2565557789752.33,39893070220.4,2605450859972.74
5873,1645633440.0,2605450859972.74,89149435462.86,2694600295435.6
5874,1645635060.0,2694600295435.6,-13639102211.92,2680961193223.68
5875,1645649460.0,2680961193223.68,-15218889472.23,2665742303751.45
5876,1645650720.0,2665742303751.45,-15560361430.22,2650181942321.23
5877,1645651260.0,2650181942321.23,11955617832.09,2662137560153.32
5878,1645653960.0,2662137560153.32,-14943985221.03,2647193574932.29
5879,1645655940.0,2647193574932.29,-13435194547.79,2633758380384.5
5880,1645665660.0,2633758380384.5,16312428158.79,2650070808543.28
5881,1645665840.0,2650070808543.28,-8359199100.25,2641711609443.03
5882,1645673040.0,2641711609443.03,74663125859.83,2716374735302.87
5883,1645687620.0,2716374735302.87,-31640372695.9,2684734362606.97
5884,1645688520.0,2684734362606.97,-12529319915.15,2672205042691.82
5885,1645696440.0,2672205042691.82,59705290817.05,2731910333508.87
5886,1645700400.0,2731910333508.87,95619080423.21,2827529413932.08
5887,1645704180.0,2827529413932.08,30807769038.0,2858337182970.08
5888,1645705980.0,2858337182970.08,-13514805642.85,2844822377327.23
5889,1645706520.0,2844822377327.23,6564001507.65,2851386378834.88
5890,1645708680.0,2851386378834.88,-13695829056.1,2837690549778.79
5891,1645710480.0,2837690549778.79,-13814204212.62,2823876345566.16
5892,1645712100.0,2823876345566.16,15364571651.33,2839240917217.5
5893,1645712100.0,2839240917217.5,20806501055.98,2860047418273.47
5894,1645751160.0,2860047418273.47,23782480028.37,2883829898301.85
5895,1645755660.0,2883829898301.85,18132000950.24,2901961899252.08
5896,1645767540.0,2901961899252.08,41704899605.75,2943666798857.83
5897,1645777800.0,2943666798857.83,-30468429206.15,2913198369651.68
5898,1645781400.0,2913198369651.68,12057434313.23,2925255803964.91
5899,1645795260.0,2925255803964.91,12572538729.46,2937828342694.37
5900,1645796160.0,2937828342694.37,-716512593.9,2937111830100.47
5901,1645796160.0,2937111830100.47,-30233507944.16,2906878322156.31
5902,1645797240.0,2906878322156.31,-1677726022.86,2905200596133.45
5903,1645799760.0,2905200596133.45,-13725434058.55,2891475162074.9
5904,1645800300.0,2891475162074.9,-11067304090.14,2880407857984.76
5905,1645804620.0,2880407857984.76,145916729379.41,3026324587364.18
5906,1645813440.0,3026324587364.18,-32933117686.18,2993391469677.99
5907,1645837380.0,2993391469677.99,44853213684.67,3038244683362.66
5908,1645843500.0,3038244683362.66,-15581297217.92,3022663386144.74
5909,1645855200.0,3022663386144.74,185653743680.47,3208317129825.21
5910,1645891740.0,3208317129825.21,-14057888786.9,3194259241038.31
5911,1645892280.0,3194259241038.31,-10896159609.43,3183363081428.87
5912,1645896960.0,3183363081428.87,48714147330.79,3232077228759.66
5913,1645897320.0,3232077228759.66,-35949327664.38,3196127901095.28
5914,1645898760.0,3196127901095.28,-13062779404.63,3183065121690.65
5915,1645971480.0,3183065121690.65,-14596786515.08,3168468335175.57
5916,1646000460.0,3168468335175.57,-35371857427.1,3133096477748.47
5917,1646001360.0,3133096477748.47,11838860850.65,3144935338599.12
5918,1646006580.0,3144935338599.12,-13587654276.67,3131347684322.45
5919,1646008560.0,3131347684322.45,-30128926030.1,3101218758292.35
5920,1646012340.0,3101218758292.35,-33631133863.11,3067587624429.23
5921,1646012340.0,3067587624429.23,48452235145.07,3116039859574.3
5922,1646020080.0,3116039859574.3,-16542103534.98,3099497756039.32
5923,1646030700.0,3099497756039.32,-14711482009.33,3084786274029.98
5924,1646030700.0,3084786274029.98,-34624603113.42,3050161670916.56
5925,1646031240.0,3050161670916.56,-168676820.92,3049992994095.64
5926,1646031420.0,3049992994095.64,4029699799.51,3054022693895.15
5927,1646061120.0,3054022693895.15,74951454180.68,3128974148075.83
5928,1646068500.0,3128974148075.83,-13902222430.9,3115071925644.93
5929,1646072640.0,3115071925644.93,-38480192956.72,3076591732688.21
5930,1646073720.0,3076591732688.21,11417054590.17,3088008787278.38
5931,1646074440.0,3088008787278.38,47606438694.14,3135615225972.51
5932,1646087040.0,3135615225972.51,399490359411.97,3535105585384.48
5933,1646087580.0,3535105585384.48,95338578896.11,3630444164280.6
5934,1646089560.0,3630444164280.6,-16393512394.55,3614050651886.04
5935,1646101080.0,3614050651886.04,-86460482654.29,3527590169231.75
5936,1646102160.0,3527590169231.75,-39487647504.58,3488102521727.18
5937,1646121780.0,3488102521727.18,283516718006.83,3771619239734.01
5938,1646126280.0,3771619239734.01,-39015689188.97,3732603550545.04
5939,1646127180.0,3732603550545.04,6489377968.41,3739092928513.45
5940,1646141580.0,3739092928513.45,-84950132830.74,3654142795682.71
5941,1646142300.0,3654142795682.71,34847943102.23,3688990738784.93
5942,1646144820.0,3688990738784.93,-39934940409.2,3649055798375.73
5943,1646146620.0,3649055798375.73,51469976797.87,3700525775173.6
5944,1646156520.0,3700525775173.6,-44738974866.08,3655786800307.52
5945,1646157060.0,3655786800307.52,-86838121522.55,3568948678784.96
5946,1646157060.0,3568948678784.96,-87207233050.61,3481741445734.36
5947,1646157780.0,3481741445734.36,169616009997.11,3651357455731.47
5948,1646157960.0,3651357455731.47,19133794195.9,3670491249927.37
5949,1646158320.0,3670491249927.37,35115066928.32,3705606316855.69
5950,1646176140.0,3705606316855.69,-16201598112.84,3689404718742.85
5951,1646185680.0,3689404718742.85,30720246116.12,3720124964858.97
5952,1646186760.0,3720124964858.97,65843919889.04,3785968884748.01
5953,1646186760.0,3785968884748.01,83179365051.21,3869148249799.22
5954,1646190720.0,3869148249799.22,55395535275.68,3924543785074.91
5955,1646193960.0,3924543785074.91,-83028690011.73,3841515095063.17
5956,1646194860.0,3841515095063.17,100086021004.72,3941601116067.89
5957,1646214300.0,3941601116067.89,33801241979.65,3975402358047.54
5958,1646215740.0,3975402358047.54,150041018082.7,4125443376130.24
5959,1646216460.0,4125443376130.24,-43077186944.98,4082366189185.26
5960,1646217000.0,4082366189185.26,31871290057.2,4114237479242.46
5961,1646217180.0,4114237479242.46,130531538867.57,4244769018110.04
5962,1646219700.0,4244769018110.04,-90196673682.44,4154572344427.6
5963,1646231400.0,4154572344427.6,365030008432.51,4519602352860.11
5964,1646296200.0,4519602352860.11,-39717876248.33,4479884476611.78
5965,1646327700.0,4479884476611.78,140156880475.07,4620041357086.85
5966,1646330940.0,4620041357086.85,338109285912.69,4958150642999.54
5967,1646360820.0,4958150642999.54,-40617584757.78,4917533058241.76
5968,1646371980.0,4917533058241.76,-87716064574.67,4829816993667.08
5969,1646372700.0,4829816993667.08,34326021634.28,4864143015301.36
5970,1646375940.0,4864143015301.36,-39828676368.3,4824314338933.06
5971,1646376480.0,4824314338933.06,34043440818.93,4858357779752.0
5972,1646384760.0,4858357779752.0,-38093547681.62,4820264232070.38
5973,1646392680.0,4820264232070.38,-47298419176.41,4772965812893.96
5974,1646399160.0,4772965812893.96,-43927803748.51,4729038009145.45
5975,1646401140.0,4729038009145.45,14390971146.46,4743428980291.91
5976,1646407080.0,4743428980291.91,-84692458239.67,4658736522052.25
5977,1646409420.0,4658736522052.25,-310219718.08,4658426302334.17
5978,1646409600.0,4658426302334.17,-42118647345.41,4616307654988.75
5979,1646427420.0,4616307654988.75,64681732301.43,4680989387290.18
5980,1646429040.0,4680989387290.18,30669390463.22,4711658777753.39
5981,1646440380.0,4711658777753.39,99564892645.47,4811223670398.86
5982,1646445060.0,4811223670398.86,47460676493.06,4858684346891.93
5983,1646456580.0,4858684346891.93,-47519238185.19,4811165108706.74
5984,1646456580.0,4811165108706.74,-40804245587.96,4770360863118.78
5985,1646461260.0,4770360863118.78,-88850610831.37,4681510252287.41
5986,1646462160.0,4681510252287.41,34273840787.89,4715784093075.3
5987,1646478000.0,4715784093075.3,-123786897728.61,4591997195346.69
5988,1646478720.0,4591997195346.69,33094024547.47,4625091219894.16
5989,1646492940.0,4625091219894.16,81666474871.02,4706757694765.18
5990,1646562240.0,4706757694765.18,-39314641436.62,4667443053328.56
5991,1646563140.0,4667443053328.56,-39111711396.69,4628331341931.87
5992,1646568720.0,4628331341931.87,-41665544067.41,4586665797864.46
5993,1646569620.0,4586665797864.46,24207572789.1,4610873370653.56
5994,1646596620.0,4610873370653.56,-87472644353.58,4523400726299.97
5995,1646605800.0,4523400726299.97,48566114202.96,4571966840502.93
5996,1646610480.0,4571966840502.93,376076583460.34,4948043423963.27
5997,1646610840.0,4948043423963.27,59142292689.14,5007185716652.42
5998,1646622720.0,5007185716652.42,-41797383460.82,4965388333191.59
5999,1646623260.0,4965388333191.59,32587140206.0,4997975473397.59
6000,1646641980.0,4997975473397.59,-37932606091.62,4960042867305.97
6001,1646642520.0,4960042867305.97,7836457441.93,4967879324747.91
6002,1646643780.0,4967879324747.91,-40130932714.64,4927748392033.27
6003,1646644320.0,4927748392033.27,33771634381.31,4961520026414.58
6004,1646701020.0,4961520026414.58,84832307555.28,5046352333969.85
6005,1646753580.0,5046352333969.85,71279152494.44,5117631486464.29
6006,1646755740.0,5117631486464.29,97536931293.62,5215168417757.92
6007,1646758800.0,5215168417757.92,-39907414035.56,5175261003722.35
6008,1646759340.0,5175261003722.35,-65087249183.43,5110173754538.92
6009,1646765100.0,5110173754538.92,158586339789.36,5268760094328.28
6010,1646767440.0,5268760094328.28,-41906918354.72,5226853175973.56
6011,1646813520.0,5226853175973.56,206045608463.49,5432898784437.05
6012,1646831880.0,5432898784437.05,67904197687.73,5500802982124.78
6013,1646842680.0,5500802982124.78,171208813952.48,5672011796077.26
6014,1646844120.0,5672011796077.26,-38042620310.61,5633969175766.66
6015,1646844660.0,5633969175766.66,-5725510087.89,5628243665678.76
6016,1646924940.0,5628243665678.76,-41899621959.53,5586344043719.23
6017,1646925480.0,5586344043719.23,35163320622.27,5621507364341.5
6018,1646930340.0,5621507364341.5,64857357592.56,5686364721934.07
6019,1646935380.0,5686364721934.07,-5804448675.79,5680560273258.28
6020,1646938800.0,5680560273258.28,-46425923491.45,5634134349766.83
6021,1646962020.0,5634134349766.83,-86450332809.23,5547684016957.6
6022,1646963100.0,5547684016957.6,33931528986.08,5581615545943.68
6023,1647000540.0,5581615545943.68,73517268139.7,5655132814083.38
6024,1647019980.0,5655132814083.38,10725359980.37,5665858174063.74
6025,1647020340.0,5665858174063.74,-40067394967.26,5625790779096.48
6026,1647020880.0,5625790779096.48,34703581521.4,5660494360617.88
6027,1647048600.0,5660494360617.88,-39230954738.77,5621263405879.11
6028,1647178740.0,5621263405879.11,137595232220.19,5758858638099.3
6029,1647212940.0,5758858638099.3,-40681364250.5,5718177273848.8
6030,1647213480.0,5718177273848.8,33856577880.72,5752033851729.52
6031,1647214380.0,5752033851729.52,-102426985999.19,5649606865730.32
6032,1647216000.0,5649606865730.32,256349835567.75,5905956701298.08
6033,1647399240.0,5905956701298.08,-39874455970.91,5866082245327.17
6034,1647423000.0,5866082245327.17,-42042385214.97,5824039860112.2
6035,1647423540.0,5824039860112.2,-23721134400.92,5800318725711.28
6036,1647443520.0,5800318725711.28,-95421057387.27,5704897668324.01
6037,1647456120.0,5704897668324.01,15891315823.1,5720788984147.11
6038,1647457020.0,5720788984147.11,-39352384687.78,5681436599459.33
6039,1647461160.0,5681436599459.33,55805064935.16,5737241664394.49
6040,1647462780.0,5737241664394.49,-88934787251.15,5648306877143.33
6041,1647463320.0,5648306877143.33,-44893460575.25,5603413416568.09
6042,1647463860.0,5603413416568.09,8769393048.03,5612182809616.11
6043,1647485280.0,5612182809616.11,64458025778.84,5676640835394.95
6044,1647524880.0,5676640835394.95,-40910244304.56,5635730591090.39
6045,1647622260.0,5635730591090.39,126402153115.51,5762132744205.9
6046,1647622980.0,5762132744205.9,79509856906.38,5841642601112.27
6047,1647626220.0,5841642601112.27,-43214569542.01,5798428031570.26
6048,1647627840.0,5798428031570.26,-133906777227.58,5664521254342.68
6049,1647639720.0,5664521254342.68,146822633083.01,5811343887425.69
6050,1647642060.0,5811343887425.69,162731180464.07,5974075067889.76
6051,1647642060.0,5974075067889.76,15613380425.3,5989688448315.06
6052,1647703080.0,5989688448315.06,93723394168.17,6083411842483.23
6053,1647703800.0,6083411842483.23,119907121047.36,6203318963530.59
6054,1647706860.0,6203318963530.59,10318400670.91,6213637364201.51
6055,1647832320.0,6213637364201.51,-40593337542.51,6173044026659.0
6056,1647872280.0,6173044026659.0,-38513442397.11,6134530584261.89
6057,1647929880.0,6134530584261.89,-45366335727.22,6089164248534.67
6058,1647930600.0,6089164248534.67,33771832591.4,6122936081126.07
6059,1647961380.0,6122936081126.07,-88297748744.88,6034638332381.19
6060,1647961560.0,6034638332381.19,233194508837.68,6267832841218.87
6061,1648048140.0,6267832841218.87,254825489299.43,6522658330518.3
6062,1648054440.0,6522658330518.3,165074667679.74,6687732998198.05
6063,1648057140.0,6687732998198.05,-90844678552.61,6596888319645.44
6064,1648078920.0,6596888319645.44,139174738369.13,6736063058014.57
6065,1648083240.0,6736063058014.57,-49648519284.44,6686414538730.12
6066,1648083780.0,6686414538730.12,34252094080.24,6720666632810.37
6067,1648084500.0,6720666632810.37,-44155124005.46,6676511508804.91
6068,1648085040.0,6676511508804.91,-38304845622.81,6638206663182.1
6069,1648086300.0,6638206663182.1,-44460276311.11,6593746386871.0
6070,1648087380.0,6593746386871.0,-94033962930.71,6499712423940.29
6071,1648087740.0,6499712423940.29,-39200117262.64,6460512306677.65
6072,1648088280.0,6460512306677.65,33970200885.1,6494482507562.75
6073,1648088280.0,6494482507562.75,34375911156.45,6528858418719.2
6074,1648097100.0,6528858418719.2,-90401064246.59,6438457354472.61
6075,1648118160.0,6438457354472.61,77956056428.83,6516413410901.44
6076,1648127880.0,6516413410901.44,-99676030930.91,6416737379970.54
6077,1648128600.0,6416737379970.54,33937847835.21,6450675227805.75
6078,1648132380.0,6450675227805.75,624307953535.68,7074983181341.43
6079,1648132560.0,7074983181341.43,-41993945398.89,7032989235942.55
6080,1648133280.0,7032989235942.55,68497573813.27,7101486809755.82
6081,1648134720.0,7101486809755.82,110295677507.54,7211782487263.36
6082,1648134900.0,7211782487263.36,-39749076272.33,7172033410991.03
6083,1648139940.0,7172033410991.03,-109686246265.72,7062347164725.31
6084,1648140660.0,7062347164725.31,10171219363.85,7072518384089.16
6085,1648146600.0,7072518384089.16,-90169951009.21,6982348433079.95
6086,1648148040.0,6982348433079.95,-101645244934.73,6880703188145.22
