symbol,side,is_reverse,pnl,hit_tp1,hit_tp2,avg_added,avg_adds,entry_ts,exit_ts,hold,exit_type,month,period
SOLUSDT,LONG,False,-0.0033746160637069386,False,False,False,0,1613681100.0,1613681280.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.002422669200380795,False,False,False,0,1613724840.0,1613725560.0,4,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,0.003298042286150205,False,False,False,0,1613725920.0,1613726100.0,1,reverse_sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.010858527831391346,True,False,False,0,1613732040.0,1613732940.0,5,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.004156505507947033,False,False,False,0,1613735280.0,1613735460.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.004630462055202798,True,False,False,0,1613752020.0,1613752560.0,3,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.003261161419852103,False,False,False,0,1613761920.0,1613762100.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.0074685035542981755,True,False,False,0,1613775240.0,1613776140.0,5,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.011409203925282517,False,False,True,1,1613788380.0,1613788920.0,3,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0015113788335891249,False,False,False,0,1613793960.0,1613794140.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.010250286366061182,False,False,True,1,1613806020.0,1613806560.0,3,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.026749951001530776,True,True,True,1,1613823480.0,1613824920.0,8,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0027536447476551977,False,False,False,0,1613900160.0,1613901420.0,7,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.03433513020510917,True,False,False,0,1613928600.0,1613929140.0,3,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0017909481800907248,False,False,False,0,1613933100.0,1613933280.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.006176576474244008,True,False,False,0,1613934720.0,1613935440.0,4,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0006353604572403989,True,False,True,1,1613942280.0,1613942640.0,2,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.017978051557095483,True,True,False,0,1613944800.0,1613945700.0,5,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.021145798761401817,True,False,False,0,1613944980.0,1613945700.0,4,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.00853252092639911,True,False,False,0,1613949840.0,1613950200.0,2,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.008709761304168827,True,False,False,0,1613950020.0,1613951280.0,7,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.004852091903333593,False,False,False,0,1613983860.0,1613984040.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,-0.011882729116590047,True,True,False,0,1613984400.0,1613985660.0,7,reverse_trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.006963580236976494,False,False,False,0,1613998980.0,1613999160.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.016991763463245557,True,True,False,0,1614001680.0,1614002580.0,5,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.004781568520345355,False,False,False,0,1614008340.0,1614008520.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,True,0.006366100485343547,True,False,False,0,1614008880.0,1614009600.0,4,reverse_trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.05168675292836594,True,False,True,1,1614024900.0,1614025440.0,3,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.006565361027367145,False,False,False,0,1614026340.0,1614026520.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,-0.013942849986711081,True,True,False,0,1614026880.0,1614027780.0,5,reverse_trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.21578430679944463,True,True,True,1,1614036060.0,1614038040.0,11,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0031336502759472997,True,False,True,1,1614062700.0,1614063060.0,2,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.018806815667559283,False,False,True,1,1614066300.0,1614066660.0,2,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,0.00821219893201366,False,False,False,0,1614067020.0,1614067200.0,1,reverse_sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.016811211394778296,False,False,False,0,1614110940.0,1614111120.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.005340083953958453,False,False,False,0,1614118500.0,1614118680.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,0.0087699027563523,False,False,False,0,1614119040.0,1614119400.0,2,reverse_sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.004157178675179915,True,False,False,0,1614127860.0,1614128400.0,3,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.008968345788407673,True,False,False,0,1614127860.0,1614128400.0,3,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.009262080552963379,False,False,False,0,1614131820.0,1614132000.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.016077799121477734,False,False,True,1,1614144600.0,1614145680.0,6,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.020856715080858283,False,False,True,1,1614144960.0,1614145680.0,4,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.0062968465373471625,False,False,False,0,1614146760.0,1614146940.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.005553642153172722,False,False,False,0,1614157740.0,1614157920.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.007956603583642443,False,False,False,0,1614161340.0,1614161520.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,True,0.00447966393494837,True,False,False,0,1614161880.0,1614163320.0,8,reverse_trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.00781572779771702,False,False,True,1,1614164760.0,1614165120.0,2,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,False,0.006167651978287535,True,False,True,1,1614182580.0,1614183120.0,3,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.010973448445575549,True,False,False,0,1614184380.0,1614184920.0,3,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,0.03808235289495767,True,True,False,0,1614189420.0,1614191760.0,13,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.0066540422582491605,False,False,False,0,1614306960.0,1614307140.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,True,0.006724556175592733,True,False,False,0,1614307500.0,1614307860.0,2,reverse_trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.009039993010325882,False,False,True,1,1614308940.0,1614309660.0,4,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,True,0.005108187748295893,False,False,False,0,1614310020.0,1614310380.0,2,reverse_sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.007646387415910639,True,False,False,0,1614313800.0,1614314340.0,3,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.011270242966771662,False,False,True,1,1614319740.0,1614320100.0,2,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,True,0.005618297429326314,False,False,False,0,1614320460.0,1614320640.0,1,reverse_sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.022536058683821032,True,False,False,0,1614323700.0,1614324600.0,5,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.03726069917577624,True,False,True,1,1614328740.0,1614330540.0,10,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.0024065804401913735,False,False,False,0,1614335400.0,1614335580.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,True,0.0016539290196994631,True,False,False,0,1614335940.0,1614336480.0,3,reverse_trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.029494541895896446,True,True,False,0,1614337920.0,1614339180.0,7,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.007823851391128539,True,True,False,0,1614344760.0,1614345300.0,3,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.015922364749096682,False,False,True,1,1614346020.0,1614347280.0,7,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.005475947929351473,False,False,False,0,1614380580.0,1614380760.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,True,-0.06247826524063088,True,True,False,0,1614381120.0,1614386700.0,31,reverse_trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.0017479730376871233,True,False,False,0,1614392460.0,1614392820.0,2,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.01718251418223548,True,False,True,1,1614405960.0,1614406860.0,5,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.00991727619310393,True,True,False,0,1614416220.0,1614416940.0,4,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.02430643711265555,True,False,False,0,1614431880.0,1614432420.0,3,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.02310997123345452,True,False,False,0,1614437820.0,1614439440.0,9,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.02574806808801446,True,False,True,1,1614438360.0,1614439440.0,6,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.013496308485992498,True,False,False,0,1614441420.0,1614441780.0,2,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.011624157099420203,False,False,False,0,1614441600.0,1614441780.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,True,0.0034483190857464204,True,False,False,0,1614442140.0,1614445380.0,18,reverse_trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,9.47515306802529e-05,True,False,True,1,1614443940.0,1614444300.0,2,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.0026517552361062843,False,False,False,0,1614463200.0,1614463380.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.011366177035443709,True,True,False,0,1614468240.0,1614468780.0,3,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.011015645321470598,True,False,False,0,1614470400.0,1614470760.0,2,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.0023361410802706485,False,False,False,0,1614475440.0,1614475620.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.006405860026422941,False,False,False,0,1614479400.0,1614479580.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.00622011291506386,False,False,False,0,1614480300.0,1614480480.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.040821644416291596,True,False,True,1,1614489840.0,1614491820.0,11,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.007806428353087938,False,False,True,1,1614509460.0,1614510000.0,3,sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.0006032138860661033,True,False,True,1,1614510000.0,1614510360.0,2,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,-0.003489356969383944,False,False,False,0,1614513600.0,1614513780.0,1,sl_before_tp1,2021-02,2021
SOLUSDT,LONG,True,0.006077996019268139,False,False,False,0,1614514140.0,1614514500.0,2,reverse_sl_before_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.11250677611511398,True,False,True,1,1614515580.0,1614517920.0,13,trailing_after_tp1,2021-02,2021
SOLUSDT,SHORT,False,0.01921392481053093,True,True,False,0,1614525300.0,1614526560.0,7,trailing_after_tp1,2021-02,2021
SOLUSDT,LONG,False,-0.015199216231859373,False,False,True,1,1614587220.0,1614588300.0,6,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,0.0046621676818311645,True,False,True,1,1614607560.0,1614607920.0,2,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.003844093201251781,False,False,False,0,1614611700.0,1614611880.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.0028863953244058836,False,False,False,0,1614689820.0,1614690000.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,0.006606364065393436,True,False,False,0,1614691260.0,1614691980.0,4,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.002743620565482954,False,False,False,0,1614700800.0,1614700980.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.004097285467434273,False,False,False,0,1614772980.0,1614773340.0,2,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,True,0.01005598208305379,False,False,False,0,1614773700.0,1614775320.0,9,reverse_sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,0.006335617842240989,True,False,False,0,1614788460.0,1614789000.0,3,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.00827631433162527,True,True,False,0,1614828060.0,1614828960.0,5,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.03933607231655165,True,False,True,1,1614830580.0,1614833460.0,16,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.006785521161418548,True,False,True,1,1614831300.0,1614831840.0,3,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.021464915460303734,True,False,True,1,1614840120.0,1614843540.0,19,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.011123129925366031,False,False,True,1,1614841380.0,1614841740.0,2,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,True,0.005676214312783464,False,False,False,0,1614842100.0,1614842640.0,3,reverse_sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.00656792718493223,True,True,False,0,1614856500.0,1614857400.0,5,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.010035763211707724,True,False,False,0,1614862980.0,1614863520.0,3,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.010930980108839966,False,False,True,1,1614871980.0,1614872340.0,2,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.013327043321648665,False,False,True,1,1614874140.0,1614875040.0,5,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.004294725481262633,False,False,False,0,1614885480.0,1614885660.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.0029659393130413826,False,False,False,0,1614890880.0,1614891060.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.08633088322099958,True,False,True,1,1614903480.0,1614904920.0,8,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,0.001711321419187678,True,False,False,0,1615121460.0,1615121820.0,2,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.010134092882707819,False,False,True,1,1615147020.0,1615147380.0,2,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,True,-0.005360460456216746,False,False,False,0,1615147740.0,1615151340.0,20,reverse_timeout_before_tp1_negative_or_flat,2021-03,2021
SOLUSDT,LONG,False,-0.004475025660141301,False,False,False,0,1615147200.0,1615147380.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,True,-0.005360460456216746,False,False,False,0,1615147740.0,1615151340.0,20,reverse_timeout_before_tp1_negative_or_flat,2021-03,2021
SOLUSDT,LONG,False,0.019275180569088994,True,False,False,0,1615148460.0,1615153680.0,29,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,0.018740902991162108,True,False,False,0,1615216140.0,1615217400.0,7,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.007458479954007367,False,False,False,0,1615274100.0,1615274280.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.010393132778557747,False,False,True,1,1615275900.0,1615276620.0,4,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.00189804380403484,False,False,False,0,1615275540.0,1615275720.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,0.019422760249283706,True,True,False,0,1615296960.0,1615298040.0,6,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,0.020724472468022517,True,True,False,0,1615297320.0,1615298040.0,4,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,0.018372305466122694,True,True,False,0,1615297500.0,1615298040.0,3,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,0.03342765896325616,True,False,True,1,1615299660.0,1615301640.0,11,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,0.005064189870962414,True,False,False,0,1615301100.0,1615301640.0,3,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.00802288139480864,False,False,True,1,1615308840.0,1615309200.0,2,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,True,0.004750277577383917,False,False,False,0,1615309560.0,1615310100.0,3,reverse_sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,0.0060101748346381035,True,True,False,0,1615313880.0,1615314780.0,5,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,0.008988064496141724,True,True,False,0,1615316040.0,1615316760.0,4,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.01339705489058417,False,False,True,1,1615377780.0,1615378320.0,3,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.0033075993816763655,False,False,False,0,1615379580.0,1615379760.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.0060234539132806445,False,False,True,1,1615380300.0,1615381020.0,4,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,True,0.004615280468969801,False,False,False,0,1615381380.0,1615381740.0,2,reverse_sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.020942348296854194,True,False,True,1,1615464720.0,1615466520.0,10,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,0.05897949848462334,True,False,True,1,1615479300.0,1615480560.0,7,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,0.006612845589085364,True,False,False,0,1615494600.0,1615496040.0,8,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,0.012813548099143111,True,True,False,0,1615496400.0,1615496940.0,3,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.00502294751806485,False,False,False,0,1615498020.0,1615498200.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,True,-0.0032641106723146716,True,False,False,0,1615498560.0,1615499820.0,7,reverse_trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,0.011031129360024598,True,False,True,1,1615506660.0,1615507380.0,4,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,0.053126630173475714,True,True,True,1,1615511700.0,1615514400.0,15,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.0021215733241393645,False,False,False,0,1615516200.0,1615516380.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,True,0.0014058117297311432,True,False,False,0,1615516740.0,1615518180.0,8,reverse_trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.002998191028312697,False,False,False,0,1615517460.0,1615517640.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,True,0.0044261130645199005,False,False,False,0,1615518000.0,1615518360.0,2,reverse_sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.0016560687320164756,False,False,False,0,1615541580.0,1615541760.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,True,0.0008349437594794107,True,False,False,0,1615542120.0,1615542840.0,4,reverse_trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.005056718047758798,False,False,False,0,1615594860.0,1615595040.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.06961335525404033,True,False,True,1,1615595040.0,1615599000.0,22,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.0018550406622834963,False,False,False,0,1615603860.0,1615604040.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.0025921062203086826,False,False,False,0,1615606380.0,1615606560.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.004623562365607188,False,False,True,1,1615685580.0,1615689180.0,20,timeout_before_tp1_negative_or_flat,2021-03,2021
SOLUSDT,LONG,False,-0.008567944028395155,False,False,True,1,1615688820.0,1615689360.0,3,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.002016190900580336,False,False,False,0,1615689360.0,1615689540.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.003895062233292042,False,False,False,0,1615727700.0,1615727880.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.0014121899738005214,True,False,False,0,1615731840.0,1615732200.0,2,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.0016975107677351176,False,False,False,0,1615767300.0,1615767480.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.004929938097345008,False,False,False,0,1615768920.0,1615769100.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.00901462300782417,True,False,False,0,1615770360.0,1615771080.0,4,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.002450014377679459,False,False,False,0,1615773060.0,1615773240.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,True,-0.0010636529215284117,True,False,False,0,1615773600.0,1615775580.0,11,reverse_trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.004314092755994513,False,False,False,0,1615794840.0,1615795020.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.0077241816158658515,True,True,False,0,1615797180.0,1615798620.0,8,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.002154152683040826,False,False,False,0,1615805280.0,1615805460.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,True,-0.006624007610190108,True,True,False,0,1615805820.0,1615806180.0,2,reverse_trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.020176260934337893,True,False,True,1,1615810320.0,1615811040.0,4,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.00400743307794792,True,False,False,0,1615810500.0,1615811040.0,3,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.02900090957050916,True,False,True,1,1615821660.0,1615822560.0,5,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.0067355420659621626,False,False,False,0,1615827060.0,1615827240.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.01799141940222707,False,False,True,1,1615829220.0,1615830120.0,5,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,True,-0.0008551327183850604,True,False,False,0,1615830480.0,1615833720.0,18,reverse_trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.003462040149148224,True,False,False,0,1615831560.0,1615831920.0,2,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.003298845278883681,False,False,False,0,1615862520.0,1615862700.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.002597488797118132,False,False,False,0,1615890960.0,1615891140.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.002103315602325436,False,False,False,0,1615899600.0,1615899780.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.04402787450240346,True,True,True,1,1615949280.0,1615952340.0,17,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.0062628608693381495,False,False,False,0,1615980960.0,1615981140.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,0.006020251383438237,True,False,True,1,1616032080.0,1616034420.0,13,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.004784529608609544,False,False,False,0,1616099580.0,1616099760.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,True,0.0013321122642226673,True,False,False,0,1616100120.0,1616104260.0,23,reverse_trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.004278115934990639,False,False,False,0,1616245200.0,1616245380.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,0.004835697822716254,True,True,False,0,1616245920.0,1616246820.0,5,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,0.026164781740701578,True,False,False,0,1616381280.0,1616383260.0,11,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.002979703739991063,False,False,False,0,1616385780.0,1616385960.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.007844318579533016,False,False,False,0,1616392980.0,1616393160.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,True,0.0013623777127916995,True,False,False,0,1616393520.0,1616394780.0,7,reverse_trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.007229767640250638,False,False,True,1,1616394060.0,1616394420.0,2,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,True,0.0043542493016757245,False,False,False,0,1616394780.0,1616395680.0,5,reverse_sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,0.021692492861140465,True,False,True,1,1616405400.0,1616406840.0,8,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,0.01112098789405136,True,False,False,0,1616408100.0,1616408460.0,2,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.0024326693152184943,False,False,False,0,1616412240.0,1616412420.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,True,0.002955097563228502,False,False,False,0,1616412780.0,1616413140.0,2,reverse_sl_before_tp1,2021-03,2021
SOLUSDT,LONG,False,0.002425225288331043,True,False,False,0,1616421780.0,1616422680.0,5,trailing_after_tp1,2021-03,2021
SOLUSDT,LONG,False,-0.00317121254156161,False,False,False,0,1616425020.0,1616425200.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,True,-0.0015944440772552855,True,False,False,0,1616425560.0,1616426100.0,3,reverse_trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.001805270704099192,False,False,False,0,1616491080.0,1616491260.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.00933771283211742,False,False,True,1,1616524740.0,1616526000.0,7,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.007015906195402222,True,False,False,0,1616529420.0,1616530320.0,5,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.0005002073895255593,True,False,True,1,1616531400.0,1616531940.0,3,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.01655201885893887,False,False,True,1,1616533740.0,1616535180.0,8,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.007943167361818554,False,False,True,1,1616552460.0,1616553360.0,5,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.0026492483325548316,True,False,False,0,1616621040.0,1616621580.0,3,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.008851946346723451,False,False,False,0,1616625180.0,1616625360.0,1,sl_before_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.014098307655510178,True,False,False,0,1616627700.0,1616628240.0,3,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,0.0016974808383719761,True,False,False,0,1616644080.0,1616644440.0,2,trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.016234109355102454,False,False,True,1,1616644980.0,1616646060.0,6,sl_before_tp1,2021-03,2021
SOLUSDT,LONG,True,-0.008756935183647339,True,False,False,0,1616646420.0,1616649660.0,18,reverse_trailing_after_tp1,2021-03,2021
SOLUSDT,SHORT,False,-0.006124441748681414,False,False,False,0,1616660460.0,1616660640.0,1,sl_before_tp1,2021-03,2021
